Invoice Id,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Sales,Date,Time,Payment,Cost of Goods saled,Gross Income,Rating,Day,Month,Year,Satisfaction
254-31-0042,Alex,Yangon,Member,Male,Electronic Accessories,21.5,9,203.175,3/6/2019,12:46:00 PM,Credit Card,193.5,9.675,7.8,Wednesday,March,00:00.0,Satisfied
523-38-0215,Giza,Naypyitaw,Normal,Male,Home And Lifestyle,37,1,38.85,3/6/2019,1:29:00 PM,Credit Card,37,1.85,7.9,Wednesday,March,00:00.0,Satisfied
468-01-2051,Cairo,Mandalay,Normal,Male,Food And Beverages,62.08,7,456.288,3/6/2019,1:46:00 PM,E-Wallet,434.56,21.728,5.4,Wednesday,March,00:00.0,not Satisfied
262-47-2794,Cairo,Mandalay,Member,Male,Home And Lifestyle,71.86,8,603.624,3/6/2019,3:07:00 PM,Credit Card,574.88,28.744,6.2,Wednesday,March,00:00.0,not Satisfied
149-15-7606,Cairo,Mandalay,Member,Male,Sports And Travel,37.32,9,352.674,3/6/2019,3:31:00 PM,E-Wallet,335.88,16.794,5.1,Wednesday,March,00:00.0,not Satisfied
783-09-1637,Cairo,Mandalay,Normal,Female,Sports And Travel,67.43,5,354.0075,3/6/2019,6:13:00 PM,E-Wallet,337.15,16.8575,6.3,Wednesday,March,00:00.0,not Satisfied
802-70-5316,Alex,Yangon,Member,Female,Sports And Travel,92.13,6,580.419,3/6/2019,8:34:00 PM,Cash,552.78,27.639,8.3,Wednesday,March,00:00.0,Satisfied
715-20-1673,Cairo,Mandalay,Normal,Male,Electronic Accessories,28.38,5,148.995,3/6/2019,8:57:00 PM,Cash,141.9,7.095,9.4,Wednesday,March,00:00.0,Satisfied
399-69-4630,Giza,Naypyitaw,Normal,Male,Electronic Accessories,22.21,6,139.923,3/7/2019,10:23:00 AM,Credit Card,133.26,6.663,8.6,Thursday,March,00:00.0,Satisfied
643-38-7867,Alex,Yangon,Normal,Male,Home And Lifestyle,97.94,1,102.837,3/7/2019,11:44:00 AM,E-Wallet,97.94,4.897,6.9,Thursday,March,00:00.0,not Satisfied
242-55-6721,Cairo,Mandalay,Member,Female,Home And Lifestyle,16.16,2,33.936,3/7/2019,11:49:00 AM,E-Wallet,32.32,1.616,6.5,Thursday,March,00:00.0,not Satisfied
423-64-4619,Alex,Yangon,Member,Female,Health And Beauty,15.55,9,146.9475,3/7/2019,1:12:00 PM,Cash,139.95,6.9975,5,Thursday,March,00:00.0,not Satisfied
307-85-2293,Cairo,Mandalay,Normal,Male,Home And Lifestyle,50.28,5,263.97,3/7/2019,1:58:00 PM,E-Wallet,251.4,12.57,9.7,Thursday,March,00:00.0,Satisfied
821-07-3596,Giza,Naypyitaw,Normal,Female,Fashion Accessories,16.45,4,69.09,3/7/2019,2:53:00 PM,E-Wallet,65.8,3.29,5.6,Thursday,March,00:00.0,not Satisfied
598-47-9715,Giza,Naypyitaw,Normal,Male,Electronic Accessories,84.07,4,353.094,3/7/2019,4:54:00 PM,E-Wallet,336.28,16.814,4.4,Thursday,March,00:00.0,not Satisfied
748-45-2862,Alex,Yangon,Member,Female,Home And Lifestyle,28.31,4,118.902,3/7/2019,6:35:00 PM,Cash,113.24,5.662,8.2,Thursday,March,00:00.0,Satisfied
471-41-2823,Giza,Naypyitaw,Normal,Male,Food And Beverages,99.79,2,209.559,3/7/2019,8:37:00 PM,E-Wallet,199.58,9.979,8,Thursday,March,00:00.0,Satisfied
226-31-3081,Giza,Naypyitaw,Normal,Female,Electronic Accessories,15.28,5,80.22,3/8/2019,10:29:00 AM,Cash,76.4,3.82,9.6,Friday,March,00:00.0,Satisfied
325-77-6186,Alex,Yangon,Member,Female,Home And Lifestyle,90.65,10,951.825,3/8/2019,10:53:00 AM,E-Wallet,906.5,45.325,7.3,Friday,March,00:00.0,Satisfied
563-91-7120,Alex,Yangon,Normal,Female,Fashion Accessories,61.77,5,324.2925,3/8/2019,1:21:00 PM,Cash,308.85,15.4425,6.7,Friday,March,00:00.0,not Satisfied
364-33-8584,Cairo,Mandalay,Member,Female,Food And Beverages,17.63,5,92.5575,3/8/2019,3:27:00 PM,Cash,88.15,4.4075,8.5,Friday,March,00:00.0,Satisfied
345-08-4992,Alex,Yangon,Normal,Male,Home And Lifestyle,33.99,6,214.137,3/8/2019,3:37:00 PM,Credit Card,203.94,10.197,7.7,Friday,March,00:00.0,Satisfied
483-71-1164,Giza,Naypyitaw,Normal,Female,Health And Beauty,81.3,6,512.19,3/8/2019,4:43:00 PM,E-Wallet,487.8,24.39,5.3,Friday,March,00:00.0,not Satisfied
574-57-9721,Giza,Naypyitaw,Normal,Male,Food And Beverages,43.27,2,90.867,3/8/2019,4:53:00 PM,E-Wallet,86.54,4.327,5.7,Friday,March,00:00.0,not Satisfied
458-41-1477,Giza,Naypyitaw,Normal,Female,Health And Beauty,46.26,6,291.438,3/8/2019,5:11:00 PM,Credit Card,277.56,13.878,9.5,Friday,March,00:00.0,Satisfied
632-90-0281,Giza,Naypyitaw,Normal,Female,Fashion Accessories,37.55,10,394.275,3/8/2019,8:01:00 PM,Credit Card,375.5,18.775,9.3,Friday,March,00:00.0,Satisfied
549-96-4200,Giza,Naypyitaw,Member,Male,Food And Beverages,17.04,4,71.568,3/8/2019,8:15:00 PM,E-Wallet,68.16,3.408,7,Friday,March,00:00.0,Satisfied
594-34-4444,Alex,Yangon,Member,Female,Electronic Accessories,97.16,1,102.018,3/8/2019,8:38:00 PM,E-Wallet,97.16,4.858,7.2,Friday,March,00:00.0,Satisfied
360-39-5055,Giza,Naypyitaw,Member,Female,Sports And Travel,48.91,5,256.7775,3/9/2019,10:17:00 AM,Cash,244.55,12.2275,6.6,Saturday,March,00:00.0,not Satisfied
299-29-0180,Cairo,Mandalay,Member,Female,Home And Lifestyle,52.18,7,383.523,3/9/2019,10:54:00 AM,Cash,365.26,18.263,9.3,Saturday,March,00:00.0,Satisfied
277-35-5865,Giza,Naypyitaw,Member,Female,Food And Beverages,98.97,9,935.2665,3/9/2019,11:23:00 AM,Cash,890.73,44.5365,6.7,Saturday,March,00:00.0,not Satisfied
816-57-2053,Alex,Yangon,Normal,Male,Sports And Travel,60.87,2,127.827,3/9/2019,12:37:00 PM,E-Wallet,121.74,6.087,8.7,Saturday,March,00:00.0,Satisfied
308-47-4913,Alex,Yangon,Member,Female,Sports And Travel,52.26,10,548.73,3/9/2019,12:45:00 PM,Credit Card,522.6,26.13,6.2,Saturday,March,00:00.0,not Satisfied
652-43-6591,Alex,Yangon,Normal,Female,Fashion Accessories,97.28999999999999,8,817.236,3/9/2019,1:18:00 PM,Credit Card,778.32,38.916,6.2,Saturday,March,00:00.0,not Satisfied
127-47-6963,Alex,Yangon,Normal,Male,Health And Beauty,51.71,4,217.182,3/9/2019,1:53:00 PM,Credit Card,206.84,10.342,9.8,Saturday,March,00:00.0,Satisfied
616-87-0016,Cairo,Mandalay,Normal,Male,Fashion Accessories,95.54,7,702.219,3/9/2019,2:36:00 PM,Credit Card,668.78,33.439,9.6,Saturday,March,00:00.0,Satisfied
268-27-6179,Cairo,Mandalay,Member,Female,Fashion Accessories,56.47,8,474.348,3/9/2019,2:57:00 PM,E-Wallet,451.76,22.588,7.3,Saturday,March,00:00.0,Satisfied
489-64-4354,Giza,Naypyitaw,Normal,Male,Fashion Accessories,16.28,1,17.094,3/9/2019,3:36:00 PM,Cash,16.28,0.814,5,Saturday,March,00:00.0,not Satisfied
219-22-9386,Cairo,Mandalay,Member,F,Sports And Travel,99.96,9,944.622,3/9/2019,5:26:00 PM,Credit Card,899.64,44.982,4.2,Saturday,March,00:00.0,not Satisfied
132-32-9879,Cairo,Mandalay,Member,Female,Electronic Accessories,93.96,4,394.632,3/9/2019,6:00:00 PM,Cash,375.84,18.792,9.5,Saturday,March,00:00.0,Satisfied
841-35-6630,Giza,Naypyitaw,Member,Female,Electronic Accessories,75.91,6,592.098,3/9/2019,6:21:00 PM,Cash,455.46,22.773,8.7,Saturday,March,00:00.0,Satisfied
157-13-5295,Alex,Yangon,Member,Male,Health And Beauty,51.94,10,545.37,3/9/2019,6:24:00 PM,E-Wallet,519.4,25.97,6.5,Saturday,March,00:00.0,not Satisfied
815-11-1168,Alex,Yangon,Member,Male,Food And Beverages,99.78,5,523.845,3/9/2019,7:09:00 PM,Cash,498.9,24.945,5.4,Saturday,March,00:00.0,not Satisfied
189-17-4241,Alex,Yangon,Member,Female,Fashion Accessories,87.67,2,184.107,3/10/2019,12:17:00 PM,Credit Card,175.34,8.767,7.7,Sunday,March,00:00.0,Satisfied
607-65-2441,Giza,Naypyitaw,Member,Male,Health And Beauty,81.95,10,860.475,3/10/2019,12:39:00 PM,Credit Card,819.5,40.975,6,Sunday,March,00:00.0,not Satisfied
596-42-3999,Cairo,Mandalay,Normal,Male,Food And Beverages,18.22,7,133.917,3/10/2019,2:04:00 PM,Credit Card,127.54,6.377,6.6,Sunday,March,00:00.0,not Satisfied
246-55-6923,Giza,Naypyitaw,Member,Female,Home And Lifestyle,35.79,9,338.2155,3/10/2019,3:06:00 PM,Credit Card,322.11,16.1055,5.1,Sunday,March,00:00.0,not Satisfied
453-12-7053,Giza,Naypyitaw,Normal,Male,Fashion Accessories,45.74,3,144.081,3/10/2019,5:38:00 PM,Credit Card,137.22,6.861,6.5,Sunday,March,00:00.0,not Satisfied
156-20-0370,Cairo,Mandalay,Normal,Female,Electronic Accessories,25.45,1,26.7225,3/10/2019,6:10:00 PM,Credit Card,25.45,1.2725,5.1,Sunday,March,00:00.0,not Satisfied
668-90-8900,Alex,Yangon,Member,Female,Home And Lifestyle,93.69,7,688.6215,3/10/2019,6:44:00 PM,Credit Card,655.83,32.7915,4.5,Sunday,March,00:00.0,not Satisfied
696-90-2548,Alex,Yangon,Normal,Male,Sports And Travel,25.84,3,81.396,3/10/2019,6:55:00 PM,E-Wallet,77.52,3.876,6.6,Sunday,March,00:00.0,not Satisfied
790-29-1172,Cairo,Mandalay,Normal,Female,Food And Beverages,57.34,3,180.621,3/10/2019,6:59:00 PM,Credit Card,172.02,8.601,7.9,Sunday,March,00:00.0,Satisfied
129-29-8530,Alex,Yangon,Member,Female,Sports And Travel,62.62,5,328.755,3/10/2019,7:15:00 PM,E-Wallet,313.1,15.655,7,Sunday,March,00:00.0,Satisfied
239-48-4278,Alex,Yangon,Member,Male,Food And Beverages,10.13,7,74.4555,3/10/2019,7:35:00 PM,E-Wallet,70.91,3.5455,8.3,Sunday,March,00:00.0,Satisfied
745-74-0715,Alex,Yangon,Normal,Male,Electronic Accessories,58.03,2,121.863,3/10/2019,8:46:00 PM,E-Wallet,116.06,5.803,8.8,Sunday,March,00:00.0,Satisfied
656-95-9349,Alex,Yangon,Member,Female,Health And Beauty,68.93,7,506.6355,3/11/2019,11:03:00 AM,Credit Card,482.51,24.1255,4.6,Monday,March,00:00.0,not Satisfied
448-81-5016,Alex,Yangon,Normal,Male,Health And Beauty,59.77,2,125.517,3/11/2019,12:01:00 PM,Credit Card,119.54,5.977,5.8,Monday,March,00:00.0,not Satisfied
749-81-8133,Alex,Yangon,Normal,Female,Fashion Accessories,94.67,4,397.614,3/11/2019,12:04:00 PM,Cash,378.68,18.934,6.8,Monday,March,00:00.0,not Satisfied
721-86-6247,Alex,Yangon,Normal,Female,Home And Lifestyle,63.42,8,532.728,3/11/2019,12:55:00 PM,E-Wallet,507.36,25.368,7.4,Monday,March,00:00.0,Satisfied
892-05-6689,Alex,Yangon,Normal,Female,Home And Lifestyle,28.32,5,148.68,3/11/2019,1:28:00 PM,E-Wallet,141.6,7.08,6.2,Monday,March,00:00.0,not Satisfied
689-16-9784,Giza,Naypyitaw,Normal,Male,Food And Beverages,46.77,6,294.651,3/11/2019,1:37:00 PM,Cash,280.62,14.031,6,Monday,March,00:00.0,not Satisfied
319-50-3348,Cairo,Mandalay,Member,Female,Home And Lifestyle,40.3,2,84.63,3/11/2019,3:30:00 PM,E-Wallet,80.6,4.03,4.4,Monday,March,00:00.0,not Satisfied
891-58-8335,Cairo,Mandalay,Member,Female,Sports And Travel,29.61,7,217.6335,3/11/2019,3:53:00 PM,Cash,207.27,10.3635,6.5,Monday,March,00:00.0,not Satisfied
584-86-7256,Giza,Naypyitaw,Member,Male,Sports And Travel,34.56,7,254.016,3/11/2019,4:07:00 PM,Credit Card,241.92,12.096,7.3,Monday,March,00:00.0,Satisfied
704-20-4138,Giza,Naypyitaw,Member,Female,Health And Beauty,29.67,7,218.0745,3/11/2019,6:58:00 PM,Credit Card,207.69,10.3845,8.1,Monday,March,00:00.0,Satisfied
214-30-2776,Cairo,Mandalay,Member,Female,Electronic Accessories,34.49,5,181.0725,3/11/2019,7:44:00 PM,Credit Card,172.45,8.6225,9,Monday,March,00:00.0,Satisfied
427-45-9297,Cairo,Mandalay,Member,Female,Home And Lifestyle,40.73,7,299.3655,3/12/2019,11:01:00 AM,E-Wallet,285.11,14.2555,5.4,Tuesday,March,00:00.0,not Satisfied
152-08-9985,Cairo,Mandalay,Member,Female,Health And Beauty,64.36,9,608.202,3/12/2019,12:09:00 PM,Credit Card,579.24,28.962,8.6,Tuesday,March,00:00.0,Satisfied
253-12-6086,Alex,Yangon,Member,Female,Sports And Travel,98.4,7,723.24,3/12/2019,12:43:00 PM,Credit Card,688.8,34.44,8.7,Tuesday,March,00:00.0,Satisfied
545-46-3100,Cairo,Mandalay,Member,Female,Electronic Accessories,10.59,3,33.3585,3/12/2019,1:52:00 PM,Credit Card,31.77,1.5885,8.7,Tuesday,March,00:00.0,Satisfied
565-17-3836,Alex,Yangon,Member,Female,Health And Beauty,47.67,4,200.214,3/12/2019,2:21:00 PM,Cash,190.68,9.534,9.1,Tuesday,March,00:00.0,Satisfied
719-76-3868,Giza,Naypyitaw,Member,Male,Food And Beverages,94.26,4,395.892,3/12/2019,4:30:00 PM,Cash,377.04,18.852,8.6,Tuesday,March,00:00.0,Satisfied
573-10-3877,Cairo,Mandalay,Member,Male,Health And Beauty,39.01,1,40.9605,3/12/2019,4:46:00 PM,Credit Card,39.01,1.9505,4.7,Tuesday,March,00:00.0,not Satisfied
266-20-6657,Giza,Naypyitaw,Member,Male,Food And Beverages,55.04,7,404.544,3/12/2019,7:39:00 PM,E-Wallet,385.28,19.264,5.2,Tuesday,March,00:00.0,not Satisfied
276-54-0879,Cairo,Mandalay,Normal,Male,Sports And Travel,97.74,4,410.508,3/12/2019,7:53:00 PM,E-Wallet,390.96,19.548,6.4,Tuesday,March,00:00.0,not Satisfied
699-01-4164,Giza,Naypyitaw,Normal,Male,Health And Beauty,41.5,4,174.3,3/12/2019,7:58:00 PM,Credit Card,166,8.3,8.2,Tuesday,March,00:00.0,Satisfied
651-61-0874,Giza,Naypyitaw,Normal,Male,Home And Lifestyle,46.22,4,194.124,3/12/2019,8:04:00 PM,Credit Card,184.88,9.244,6.2,Tuesday,March,00:00.0,not Satisfied
120-06-4233,Giza,Naypyitaw,Member,Female,Electronic Accessories,30.61,6,238.75799999999998,3/12/2019,8:36:00 PM,Cash,183.66,9.183,9.3,Tuesday,March,00:00.0,Satisfied
585-03-5943,Cairo,Mandalay,Normal,Male,Health And Beauty,18.11,10,190.155,3/13/2019,11:46:00 AM,E-Wallet,181.1,9.055,5.9,Wednesday,March,00:00.0,not Satisfied
137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion Accessories,12.19,8,102.396,3/13/2019,12:47:00 PM,E-Wallet,97.52,4.876,6.8,Wednesday,March,00:00.0,not Satisfied
173-57-2300,Giza,Naypyitaw,Member,Male,Sports And Travel,72.88,2,153.048,3/13/2019,12:51:00 PM,Cash,145.76,7.288,6.1,Wednesday,March,00:00.0,not Satisfied
316-01-3952,Alex,Yangon,Normal,Female,Food And Beverages,54.27,5,284.9175,3/13/2019,2:16:00 PM,E-Wallet,271.35,13.5675,4.6,Wednesday,March,00:00.0,not Satisfied
584-66-4073,Giza,Naypyitaw,Normal,Male,Fashion Accessories,56.5,1,59.325,3/13/2019,3:45:00 PM,E-Wallet,56.5,2.825,9.6,Wednesday,March,00:00.0,Satisfied
877-22-3308,Alex,Yangon,Member,Female,Health And Beauty,15.87,10,238.05,3/13/2019,4:40:00 PM,Cash,158.7,7.935,5.8,Wednesday,March,00:00.0,not Satisfied
655-85-5130,Cairo,Mandalay,Member,Female,Fashion Accessories,38.3,4,160.86,3/13/2019,7:22:00 PM,Cash,153.2,7.66,5.7,Wednesday,March,00:00.0,not Satisfied
101-17-6199,Alex,Yangon,Normal,Male,Food And Beverages,45.79,7,336.5565,3/13/2019,7:44:00 PM,Credit Card,320.53,16.0265,7,Wednesday,March,00:00.0,Satisfied
686-41-0932,Cairo,Mandalay,Normal,Female,Fashion Accessories,34.7,2,72.87,3/13/2019,7:48:00 PM,E-Wallet,69.4,3.47,8.2,Wednesday,March,00:00.0,Satisfied
336-78-2147,Giza,Naypyitaw,Member,F,Home And Lifestyle,63.91,8,536.844,3/13/2019,7:52:00 PM,Credit Card,511.28,25.564,4.6,Wednesday,March,00:00.0,not Satisfied
379-17-6588,Giza,Naypyitaw,Normal,Male,Fashion Accessories,59.61,10,625.905,3/14/2019,11:07:00 AM,Cash,596.1,29.805,5.3,Thursday,March,00:00.0,not Satisfied
210-30-7976,Cairo,Mandalay,Member,Female,Fashion Accessories,22.32,4,93.744,3/14/2019,11:16:00 AM,E-Wallet,89.28,4.464,4.1,Thursday,March,00:00.0,not Satisfied
442-48-3607,Alex,Yangon,Member,Male,Food And Beverages,23.48,2,49.308,3/14/2019,11:21:00 AM,Credit Card,46.96,2.348,7.9,Thursday,March,00:00.0,Satisfied
189-52-0236,Alex,Yangon,Normal,Male,Electronic Accessories,99.55,7,731.6925,3/14/2019,12:07:00 PM,Cash,696.85,34.8425,7.6,Thursday,March,00:00.0,Satisfied
174-75-0888,Cairo,Mandalay,Normal,Male,Electronic Accessories,21.58,9,203.931,3/14/2019,12:32:00 PM,Cash,194.22,9.711,7.3,Thursday,March,00:00.0,Satisfied
457-12-0244,Giza,Naypyitaw,Member,Female,Sports And Travel,35.22,6,221.886,3/14/2019,1:49:00 PM,E-Wallet,211.32,10.566,6.5,Thursday,March,00:00.0,not Satisfied
169-52-4504,Alex,Yangon,Normal,Female,Electronic Accessories,15.69,3,49.4235,3/14/2019,2:13:00 PM,Credit Card,47.07,2.3535,5.8,Thursday,March,00:00.0,not Satisfied
139-32-4183,Alex,Yangon,Member,Female,Sports And Travel,97.48,9,921.186,3/14/2019,2:19:00 PM,E-Wallet,877.32,43.866,7.4,Thursday,March,00:00.0,Satisfied
628-90-8624,Cairo,Mandalay,Member,Male,Health And Beauty,82.58,10,867.09,3/14/2019,2:41:00 PM,Cash,825.8,41.29,5,Thursday,March,00:00.0,not Satisfied
722-13-2115,Giza,Naypyitaw,Member,Male,Sports And Travel,42.85,1,44.9925,3/14/2019,3:36:00 PM,Credit Card,42.85,2.1425,9.3,Thursday,March,00:00.0,Satisfied
499-27-7781,Cairo,Mandalay,Normal,Female,Food And Beverages,53.21,8,446.964,3/14/2019,4:45:00 PM,E-Wallet,425.68,21.284,5,Thursday,March,00:00.0,not Satisfied
558-80-4082,Giza,Naypyitaw,Normal,Male,Electronic Accessories,27.85,7,204.6975,3/14/2019,5:20:00 PM,E-Wallet,194.95,9.7475,6,Thursday,March,00:00.0,not Satisfied
808-65-0703,Giza,Naypyitaw,Normal,Male,Home And Lifestyle,35.47,4,148.974,3/14/2019,5:22:00 PM,Credit Card,141.88,7.094,6.9,Thursday,March,00:00.0,not Satisfied
730-70-9830,Giza,Naypyitaw,Normal,Female,Home And Lifestyle,70.11,6,441.693,3/14/2019,5:54:00 PM,E-Wallet,420.66,21.033,5.2,Thursday,March,00:00.0,not Satisfied
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic Accessories,87.91,5,461.5275,3/14/2019,6:10:00 PM,E-Wallet,439.55,21.9775,4.4,Thursday,March,00:00.0,not Satisfied
115-99-4379,Cairo,Mandalay,Member,Female,Fashion Accessories,54.73,7,402.2655,3/14/2019,7:02:00 PM,Credit Card,383.11,19.1555,8.5,Thursday,March,00:00.0,Satisfied
122-61-9553,Giza,Naypyitaw,Normal,Female,Electronic Accessories,51.32,9,484.974,3/14/2019,7:33:00 PM,Cash,461.88,23.094,5.6,Thursday,March,00:00.0,not Satisfied
373-09-4567,Giza,Naypyitaw,Normal,Male,Food And Beverages,77.56,10,814.38,3/14/2019,8:35:00 PM,E-Wallet,775.6,38.78,6.9,Thursday,March,00:00.0,not Satisfied
595-11-5460,Alex,Yangon,Member,Female,Health And Beauty,96.58,2,202.818,3/15/2019,10:12:00 AM,Credit Card,193.16,9.658,5.1,Friday,March,00:00.0,not Satisfied
760-54-1821,Cairo,Mandalay,Normal,Male,Home And Lifestyle,13.59,9,128.4255,3/15/2019,10:26:00 AM,Cash,122.31,6.1155,5.8,Friday,March,00:00.0,not Satisfied
359-94-5395,Cairo,Mandalay,Normal,Male,Health And Beauty,92.78,1,97.419,3/15/2019,10:50:00 AM,Credit Card,92.78,4.639,9.8,Friday,March,00:00.0,Satisfied
542-41-0513,Cairo,Mandalay,Member,Female,Electronic Accessories,57.49,4,241.458,3/15/2019,11:57:00 AM,Cash,229.96,11.498,6.6,Friday,March,00:00.0,not Satisfied
273-16-6619,Cairo,Mandalay,Member,Female,Home And Lifestyle,33.2,2,69.72,3/15/2019,12:20:00 PM,Credit Card,66.4,3.32,4.4,Friday,March,00:00.0,not Satisfied
585-11-6748,Cairo,Mandalay,Member,Male,Sports And Travel,96.8,3,304.92,3/15/2019,1:05:00 PM,Cash,290.4,14.52,5.3,Friday,March,00:00.0,not Satisfied
154-87-7367,Giza,Naypyitaw,Normal,Male,Home And Lifestyle,65.26,8,548.184,3/15/2019,2:04:00 PM,E-Wallet,522.08,26.104,6.3,Friday,March,00:00.0,not Satisfied
565-91-4567,Cairo,Mandalay,Normal,Male,Health And Beauty,10.75,8,90.3,3/15/2019,2:38:00 PM,E-Wallet,86,4.3,6.2,Friday,March,00:00.0,not Satisfied
361-59-0574,Cairo,Mandalay,Member,Male,Sports And Travel,90.53,8,760.452,3/15/2019,2:48:00 PM,Credit Card,724.24,36.212,6.5,Friday,March,00:00.0,not Satisfied
848-62-7243,Alex,Yangon,Member,Female,Health And Beauty,24.89,9,235.2105,3/15/2019,3:36:00 PM,Cash,224.01,11.2005,7.4,Friday,March,00:00.0,Satisfied
605-83-1050,Cairo,Mandalay,Normal,Male,Fashion Accessories,27.18,2,57.078,3/15/2019,4:26:00 PM,E-Wallet,54.36,2.718,4.3,Friday,March,00:00.0,not Satisfied
510-09-5628,Alex,Yangon,Member,Female,Fashion Accessories,19.66,10,206.43,3/15/2019,6:20:00 PM,Credit Card,196.6,9.83,7.2,Friday,March,00:00.0,Satisfied
701-69-8742,Cairo,Mandalay,Normal,Male,Sports And Travel,34.37,10,360.885,3/16/2019,10:11:00 AM,E-Wallet,343.7,17.185,6.7,Saturday,March,00:00.0,not Satisfied
290-68-2984,Alex,Yangon,Normal,Male,Home And Lifestyle,23.75,4,99.75,3/16/2019,11:22:00 AM,Cash,95,4.75,5.2,Saturday,March,00:00.0,not Satisfied
727-17-0390,Alex,Yangon,Normal,Female,Food And Beverages,63.61,5,333.9525,3/16/2019,12:43:00 PM,E-Wallet,318.05,15.9025,4.8,Saturday,March,00:00.0,not Satisfied
210-74-9613,Giza,Naypyitaw,Normal,Male,Fashion Accessories,97.26,4,408.492,3/16/2019,3:33:00 PM,E-Wallet,389.04,19.452,6.8,Saturday,March,00:00.0,not Satisfied
578-80-7669,Cairo,Mandalay,Normal,Male,Sports And Travel,74.97,1,78.7185,3/16/2019,4:58:00 PM,Cash,74.97,3.7485,5.6,Saturday,March,00:00.0,not Satisfied
711-31-1234,Cairo,Mandalay,Normal,Female,Electronic Accessories,95.64,4,401.688,3/16/2019,6:51:00 PM,Cash,382.56,19.128,7.9,Saturday,March,00:00.0,Satisfied
286-43-6208,Giza,Naypyitaw,Normal,Female,Food And Beverages,87.8,9,829.71,3/16/2019,7:08:00 PM,Cash,790.2,39.51,9.2,Saturday,March,00:00.0,Satisfied
575-30-8091,Alex,Yangon,Normal,Female,Sports And Travel,72.5,8,609,3/16/2019,7:25:00 PM,E-Wallet,580,29,9.2,Saturday,March,00:00.0,Satisfied
617-15-4209,Giza,Naypyitaw,Member,Female,Health And Beauty,15.37,2,32.277,3/16/2019,7:47:00 PM,Cash,30.74,1.537,7.2,Saturday,March,00:00.0,Satisfied
152-03-4217,Cairo,Mandalay,Normal,Female,Home And Lifestyle,11.28,9,106.596,3/17/2019,11:55:00 AM,Credit Card,101.52,5.076,4.3,Sunday,March,00:00.0,not Satisfied
642-30-6693,Cairo,Mandalay,Normal,Female,Sports And Travel,54.51,6,343.413,3/17/2019,1:54:00 PM,E-Wallet,327.06,16.353,7.8,Sunday,March,00:00.0,Satisfied
220-68-6701,Alex,Yangon,Normal,Female,Home And Lifestyle,77.47,4,325.374,3/17/2019,4:36:00 PM,Cash,309.88,15.494,4.2,Sunday,March,00:00.0,not Satisfied
320-32-8842,Giza,Naypyitaw,Member,Female,Food And Beverages,22.62,1,23.751,3/17/2019,6:58:00 PM,Cash,22.62,1.131,6.4,Sunday,March,00:00.0,not Satisfied
662-47-5456,Giza,Naypyitaw,Member,Male,Fashion Accessories,35.19,10,369.495,3/17/2019,7:06:00 PM,Credit Card,351.9,17.595,8.4,Sunday,March,00:00.0,Satisfied
880-46-5796,Alex,Yangon,Member,Male,Sports And Travel,76.92,10,807.66,3/17/2019,7:53:00 PM,E-Wallet,769.2,38.46,5.6,Sunday,March,00:00.0,not Satisfied
420-04-7590,Cairo,Mandalay,Normal,Male,Home And Lifestyle,99.7,3,314.055,3/18/2019,11:29:00 AM,E-Wallet,299.1,14.955,4.7,Monday,March,00:00.0,not Satisfied
776-68-1096,Cairo,Mandalay,Normal,Male,Home And Lifestyle,44.12,3,138.978,3/18/2019,1:45:00 PM,Credit Card,132.36,6.618,7.9,Monday,March,00:00.0,Satisfied
256-58-3609,Giza,Naypyitaw,Member,Male,Fashion Accessories,91.98,1,96.579,3/18/2019,3:29:00 PM,Cash,91.98,4.599,9.8,Monday,March,00:00.0,Satisfied
413-20-6708,Giza,Naypyitaw,Member,Female,Fashion Accessories,51.47,1,54.0435,3/18/2019,3:52:00 PM,E-Wallet,51.47,2.5735,8.5,Monday,March,00:00.0,Satisfied
485-30-8700,Alex,Yangon,Normal,Female,Sports And Travel,33.26,5,174.615,3/18/2019,4:10:00 PM,Credit Card,166.3,8.315,4.2,Monday,March,00:00.0,not Satisfied
439-54-7422,Alex,Yangon,Normal,Female,Electronic Accessories,51.19,4,214.998,3/18/2019,5:15:00 PM,Credit Card,204.76,10.238,4.7,Monday,March,00:00.0,not Satisfied
263-87-5680,Giza,Naypyitaw,Member,Female,Home And Lifestyle,28.53,10,299.565,3/18/2019,5:38:00 PM,E-Wallet,285.3,14.265,7.8,Monday,March,00:00.0,Satisfied
831-07-6050,Alex,Yangon,Normal,Male,Electronic Accessories,32.71,5,171.7275,3/19/2019,11:30:00 AM,Credit Card,163.55,8.1775,9.9,Tuesday,March,00:00.0,Satisfied
737-88-5876,Alex,Yangon,Member,Male,Home And Lifestyle,23.29,4,97.818,3/19/2019,11:52:00 AM,Credit Card,93.16,4.658,5.9,Tuesday,March,00:00.0,not Satisfied
318-81-2368,Giza,Naypyitaw,Normal,Female,Electronic Accessories,46.2,1,48.51,3/19/2019,12:16:00 PM,Cash,46.2,2.31,6.3,Tuesday,March,00:00.0,not Satisfied
568-90-5112,Giza,Naypyitaw,Normal,Male,Health And Beauty,66.14,4,277.788,3/19/2019,12:46:00 PM,Credit Card,264.56,13.228,5.6,Tuesday,March,00:00.0,not Satisfied
